YB,DIAM,MASS,L_BOL,LM,TEMP,LRATIO,T_BOL,SURF_DENS
1797,0.381345566,70.29136156,2436.161986,34.65805658,23.7,176.2,52.26,0.13
1798,0.403639607,21.04100694,5580.646524,265.2271605,34.7,704.6,58.03,0.03
1799,0.581962865,164.7305663,2895.062088,17.57452884,20.8,113.9,45.02,0.13
1800,0.727808219,8085.569938,136665.2689,16.9023668,22.1,107.7,51.92,4.05
1801,0.932334802,510.7731056,790.9440075,1.548523207,12.9,31,51.8,0.16
1802,0.477848411,207.0779371,390.8559657,1.887482419,13.2,35.5,42.89,0.24
1804,0.8573125,465.5764502,1856.64137,3.987833511,16.3,44.8,41.19,0.17
1805,0.558646789,128.0858019,593.4948058,4.63357216,15.7,56.2,44.16,0.11
1806,0.761438849,442.1549402,3214.723606,7.270581676,17.2,70.8,44.8,0.2
1807,0.2051,17.1698,958.93333,55.85,24.7,261.5,50.61,0.1
1810,1.043201024,1201.149392,1307.670913,1.088682991,12.6,23.1,47.7,0.29
1812,0.298004751,461.5496911,271.6444254,0.588548602,12.4,13.5,33.59,1.38
1813,0.843409915,741.5243395,6721.174639,9.063997338,17.9,80.7,50.99,0.28
1816,0.298210024,517.4591578,302.794914,0.585157127,12.3,13.9,33.43,1.58
1820,1.01966899,601.9125071,3835.602995,6.372359686,15.5,79.9,48.6,0.15
1821,0.7763,196.78096,3849.52753,19.5625,19.7,145.1,49.9,0.08
1822,0.605,145.7091207,564.5767322,3.874683544,16.1,43.9,39.83,0.11
1824,0.993148479,729.4612364,3147.579678,4.314937548,15.1,57.1,45.78,0.2
1825,0.333886584,62.0740552,324.4422467,5.226696495,14.8,72.7,47.24,0.15
1826,0.31,1461.1,156251.5,106.9410034,37.4,278.3,50.78,4.05
1827,0.494391245,190.2772891,2939.128768,15.44655582,19.6,113.8,50.43,0.21
1829,1.4144,733.92128,8783.38048,11.96774194,18.2,104.3,49.46,0.1
1831,1.5246,450.64998,3474.74853,7.710526316,18.4,63.8,40.15,0.05
1833,0.68,6239.8,88293.6,14.15006891,19.6,113.4,66.11,3.59
1836,0.647154047,487.190781,1905.107062,3.910392266,15.9,46.2,41.03,0.31
1838,0.706827997,746.0885922,37990.35936,50.91936769,22.7,283.7,67.38,0.4
1839,0.191294886,28.66509109,1818.952504,63.45531915,25.7,278.2,52.5,0.21
1840,0.358095238,523.9116486,31858.28074,60.80849858,26,266.9,61.02,1.11
1843,0.282100656,23.73858505,352.3689796,14.84372294,19,117.1,46.94,0.08
1844,0.804475771,362.2050481,340.0086385,0.938718663,12.6,20,39.74,0.15
1845,0.593017456,101.7644205,1511.080757,14.8488121,20.9,96.2,44.76,0.08
1849,1.270891608,535.7499221,3237.886869,6.043653459,16.1,68.3,45.47,0.09
1852,0.845146667,112.8134752,478.873019,4.244821092,17.9,37.6,41.4,0.04
1855,0.42,248.3,11212.8,45.15827628,23.1,243,56.46,0.37
1857,1.300153257,678.5220516,2699.931406,3.979135829,15.5,50.1,51.15,0.11
1861,0.655572005,397.6061793,1848.346954,4.648687696,17.1,45.6,38.24,0.25
1864,0.889661319,372.9313662,1876.065464,5.030591775,14.8,69.6,48.26,0.13
1865,0.6296,514.07627,9061.36847,17.62650602,21,3.2,71.75,0.31
1867,0.424507042,119.3307776,1031.066321,8.640405616,17.5,81.8,51.3,0.17
1869,0.315579481,134.9085106,1226.32784,9.090070256,15.7,110.5,49.46,0.36
1870,0.328051643,214.7992365,804.2530417,3.744208102,16.1,42.9,43.61,0.53
1872,0.462055596,78.59257779,184.9218895,2.352917981,15.3,30.3,35.91,0.1
1876,0.658147114,1278.14789,5090.784113,3.982938246,16.8,41.9,41.65,0.79
1877,1.152521008,147.7834772,663.7156824,4.491135916,16.8,45.5,39.15,0.03
1878,0.610916569,103.525152,340.8868744,3.292792793,14.7,46.8,49.65,0.08
1880,0.020666667,1.20125,50.71944444,42.22222222,26.7,176.6,50.35,0.75
1882,0.983162983,296.7582737,136.2977515,0.4592888,13,9,20.09,0.08
1883,0.590769231,149.1855529,3231.858013,21.66334441,19.9,156,57.69,0.11
1884,0.820960187,774.5727324,439.9147101,0.567944999,10.6,20.3,44.92,0.3
1885,0.654088838,129.5038509,3529.664625,27.25528701,24.1,132.8,44.12,0.08
1886,0.410285714,93.72857574,1899.552335,20.26652299,20.4,138.5,59.21,0.15
1887,0.156263959,2.898784921,15.47824721,5.339563863,17.5,49.6,40.55,0.03
1891,0.6156,93.5712,753.24816,8.05,19,1.5,38.75,0.06
1892,0.77383915,669.1187075,687.8838897,1.028044623,12.9,20.8,40.69,0.3
1893,0.717305936,66.46389428,714.6759884,10.75284553,20.5,71.9,41.16,0.03
1894,0.74490991,527.7348087,1241.598701,2.352694346,15.6,28.6,32.66,0.26
1896,0.918994413,88.22095128,2794.396242,31.67497291,28.7,117.6,36.74,0.03
1897,0.853883871,497.3139859,805.0046535,1.618705036,13.1,30.9,46.38,0.18
1898,0.76775837,375.8023302,482.4784944,1.283862434,14.8,17.9,29.45,0.17
1901,0.818362832,2296.495865,12997.07643,5.659525291,14.1,90.8,66.93,0.92
1902,0.738319088,100.0260753,75.69540832,0.756756757,14.1,12.1,21.84,0.05
1903,0.814364641,143.6220342,170.5641185,1.187590188,13.2,22.3,40.73,0.06
1904,0.594666667,313.309967,8673.048406,27.68200606,21,177.5,53.45,0.24
1905,0.525564516,260.0649577,2803.328511,10.77933965,18.7,87.8,47.34,0.25
1906,0.412389853,537.427718,163.0378955,0.303367113,11.9,7.7,20.63,0.84
1907,0.851897712,227.4528761,10573.90937,46.48835203,24.3,226.6,48.54,0.08
1908,0.459462103,68.4861903,13.41127564,0.195824524,11.3,5.7,17.43,0.09
1909,1.001546961,387.8500412,2012.433027,5.188688445,16.3,57.2,42.97,0.1
1910,0.642255266,498.8197141,348.7482975,0.699146982,12.6,14.9,32.81,0.32
1911,0.392679245,90.23317622,234.0892104,2.594269871,15.6,31.9,39.04,0.16
1912,0.341,31.39587,62.79174,2,14.7,28.8,37.63,0.07
1913,0.9,3754.3,569935.1,151.8086194,25.4,699.3,128.82,1.23
1914,0.744552846,4102.121788,50980.29159,12.42778597,21.2,82.1,55.9,1.96
1916,0.438428571,419.1234796,1016.919413,2.426300274,14.6,35.2,43.76,0.58
1917,0.898323208,1162.972296,587.0632889,0.504795592,12.1,12,27.9,0.38
1918,1.025456238,232.193093,290.4987346,1.251108424,14.3,18.9,28.79,0.06
1920,0.502929293,91.95189713,1307.999367,14.22482197,18.1,122.2,48.03,0.1
1921,0.600916031,603.62603,21313.27959,35.30874836,21.3,221.2,53.15,0.45
1923,0.416699029,586.9254139,8604.233291,14.65984108,21.1,95,44.75,0.92
1924,0.02915009,0.342766482,0.24511378,0.715104286,12.2,16.4,35.97,0.11
1926,0.682455662,462.0884865,258.0483099,0.558439168,12,13.6,32.38,0.26
1928,0.552467192,642.518268,717.4734391,1.116658428,12.3,25.5,42.95,0.55
1929,0.278580528,53.68279841,2371.067213,44.16810008,25.4,197.2,47.68,0.19
1930,0.668367347,348.7019585,480.6546705,1.378411158,13.5,24.1,41.42,0.21
1931,0.39389313,101.1395781,668.0254589,6.604985618,16.8,68.7,46.96,0.17
1933,0.170164706,268.7481268,7962.794351,29.62920875,25.9,135.8,44.68,2.38
1936,0.302107728,43.50492791,438.9028624,10.08857809,17.9,90.5,45.92,0.12
1937,0.77223545,73.38486605,318.8610651,4.345052083,16.5,47,42.87,0.03
1938,0.429672727,201.8089098,8043.03876,39.85472579,22.7,219.7,52.29,0.3
1939,0.225402622,37.68022004,6.443647951,0.171008767,10,7.4,30.43,0.2
1940,0.79014,437.9689292,3817.143446,8.715557638,17.1,86.4,46.18,0.19
1941,0.829753086,335.5961096,320.2461134,0.954260506,13,18.5,35.2,0.13
1942,0.457379603,771.0893374,23418.54952,30.37073446,23.4,161.4,50.73,1
1945,0.607086915,596.3630151,386.9772961,0.648895532,11.7,17.3,40,0.44
1946,0.773975241,368.1328911,1127.201548,3.061941964,14.2,47.3,47.54,0.16
1948,0.813509934,1266.629709,234.4009473,0.185058779,11.3,5.5,17.11,0.51
1949,0.736804124,1229.790105,22091.90513,17.96396396,20.3,124.5,54.22,0.62
1950,0.914117647,913.2884114,5827.442834,6.380725696,18.2,55.4,39,0.29
1952,1.554734411,1327.905744,1577.061481,1.187630589,12.7,24.4,40.13,0.15
1953,0.049606299,0.442941286,1.550294501,3.5,15.9,41.5,40.52,0.05
1954,0.859379043,1973.462577,8310.071829,4.210909255,15.7,51.6,45.1,0.71
1956,0.99372381,54.91572862,324.4272264,5.907728707,19,45.4,35.44,0.01
1957,0.818985782,1167.486703,16015.62757,13.71803853,21.5,85,42.88,0.47
1960,1.279219925,1805.469732,4449.213701,2.464297032,14.2,38,48.9,0.29
1962,1.615009346,370.6607386,7030.911727,18.9685904,21.3,118.5,46.73,0.04
1963,1.483138034,77.77174318,11791.2753,151.6138743,36.7,366.5,53.13,0.01
1964,0.337373737,58.33328232,139.4129878,2.389939024,14.2,37.3,42.37,0.14
1966,0.121860465,5.83717628,14.12010661,2.418996093,14.4,36.6,40.5,0.1
1968,0.615259327,93.12005695,362.2065094,3.889672335,16.1,44.4,41.54,0.07
1969,0.051126761,1.555405673,8.489922634,5.458333333,15.3,70,49.75,0.15
1971,0.057548077,3.687911428,13.03612472,3.534825871,14.3,53.7,52.25,0.3
1972,0.906465296,119.8527298,209.6904078,1.749567224,13.6,30.3,39.94,0.04
1973,0.360146341,272.4671297,2622.733651,9.625871766,18.4,82.4,44.97,0.55
1976,0.643820639,262.4377126,494.8031211,1.885411651,14,30.2,40.19,0.17
1977,0.615294118,523.6595405,7241.447999,13.82854209,20,98.8,50.48,0.37
1978,0.625167785,361.0500653,227.7337733,0.630754001,11.9,15.7,35.74,0.25
1979,0.753882017,246.9284761,520.3135746,2.107142857,14.8,29.3,36.64,0.12
1982,1.381114259,1246.330299,562.8588447,0.451612903,11.3,13.2,35.48,0.17
1983,0.504057279,90.6515684,847.1968148,9.345638798,19.8,67.7,38.54,0.09
1984,0.2075,8.61125,1491.4685,173.2,31.8,508.7,53.47,0.05
1986,0.994718019,7219.08078,3039.878425,0.421089404,11.3,12.8,38.39,1.95
1987,0.565182186,2567.514619,1655.983043,0.644975118,12.4,14.9,37.47,2.13
1989,0.654675862,533.6187259,460.0225355,0.862080945,12.9,17.2,32.09,0.33
1990,0.21273326,29.35318121,1912.608032,65.15845824,24.9,300.6,55.37,0.17
1992,0.39477304,442.7291596,801.2061968,1.809698276,14.2,28.4,40.06,0.76
1994,1.0575,864.4751113,391.1519642,0.452473367,11.8,11.4,30.94,0.21
1997,0.321857542,301.2566159,249.9912807,0.829828351,12.4,18.8,45.54,0.78
2000,0.579420579,127.6445832,1229.24029,9.630179828,17.8,87.1,45.61,0.1
2002,0.732723697,243.4410176,10163.83406,41.75070479,21.2,262,54.61,0.12
2004,0.732850242,390.1501785,711.6464795,1.824032177,14.3,27.8,39.49,0.19
2005,0.5368,1278.83328,552.49408,0.432029795,11.9,0.4,30.59,1.26
2009,0.598318386,82.15974218,91.44083193,1.112963959,12.6,23.9,42.41,0.06
2010,1.092502434,287.2439082,168.7755243,0.587568681,13.5,10.3,20.94,0.06
2012,1.078199234,113.5199748,856.3751941,7.543828265,20.7,49.9,32.04,0.03
2016,1.463071161,2367.105586,3148.512627,1.330110768,12.2,31.1,43.59,0.29
2017,0.7056,101.6064,182.89152,1.8,16.3,19.6,25.17,0.05
2018,0.84921659,274.3763496,331.7314171,1.209037942,13.5,21.2,34.31,0.1
2019,0.307549669,52.22125486,745.4841033,14.27549195,19.4,107.3,48.7,0.15
2020,0.843672087,71.57403442,113.0468394,1.579439252,15.9,18.4,24.69,0.03
2022,0.430555556,341.9854938,1292.307716,3.778837814,15.3,49.4,48.94,0.5
2024,0.836847195,128.2372874,3186.934067,24.85185185,21.6,151.1,67.92,0.05
2025,0.452056338,47.0820615,1239.279698,26.32169576,23.6,133.7,45.32,0.06
2026,1.174344106,3411.492878,9653.21179,2.829615109,13.4,51.7,58.36,0.66
2027,1.443092486,4052.27588,822.8294202,0.203053653,11.4,5.8,17.37,0.52
2028,0.26,474,80037.3,168.8550633,35.5,451.9,55.67,1.82
2029,0.689635628,1448.802671,11348.61141,7.833096692,19,62.5,40.15,0.81
2030,0.62,2033.7,7199.6,3.540148498,13.4,65.9,49.82,1.42
2032,0.988485456,333.143588,3597.909212,10.79987531,18.8,87.1,43.44,0.09
2033,0.926395459,2187.891688,22660.6726,10.35731007,18.3,89.5,47.15,0.67
2034,0.512408759,54.03164793,632.2824871,11.70207668,18.3,100.2,47.05,0.05
2036,0.274,72.07296,768.77824,10.66666667,18.6,3,47.64,0.3
2038,0.4384,324.32832,69.06992,0.212962963,11.5,0.2,17.47,0.5
2040,0.554146341,10.42549335,475.7816056,45.63636364,36.5,112,30.57,0.01
2042,0.540571429,156.2216327,8552.643837,54.7468599,24,270.2,56.91,0.14
2044,0.771640127,481.75506,6015.408912,12.48644677,18.2,107.9,47.37,0.22
2045,0.839920635,927.2294376,2036.90311,2.196762772,15.1,29.3,40.73,0.35
2047,0.5973,825.5772,18487.0323,22.39285714,22.1,4.4,55.01,0.65
2050,0.953053097,221.5453324,91.40188151,0.412565142,10.8,13.9,52.18,0.07
2051,0.611764706,277.8892734,13.14878893,0.047316648,8.9,3.1,13.76,0.2
2052,0.400905109,41.15178774,373.9445059,9.086956522,19,71.5,44.74,0.07
2055,1.032577904,1152.699183,9503.54866,8.244604317,16.5,89,54.69,0.28
2056,0.80757971,1596.43623,339.8935621,0.212907698,11.6,5.9,17.46,0.65
2057,0.688275862,120.7154626,2264.534351,18.75927328,20.3,127.2,50.5,0.07
2059,0.3258,403.94313,16980.35391,42.03649635,22.1,8.4,55.88,0.9
2060,0.55221865,385.0689778,79.80621995,0.207251751,11.4,5.9,17.49,0.33
2061,0.34799431,2538.034152,70147.32319,27.63844732,26.6,129.7,56.68,5.53
2062,0.4384,1147.16128,16231.4312,14.14921466,20.5,3.3,55.99,1.49
2064,0.3479,88.92324,2531.84225,28.47222222,22.8,5.2,49.54,0.18
2065,0.189628286,141.9805262,5899.948275,41.55463029,28.6,154.5,44.34,1.04
2068,0.594,43.74,539.46,12.33333333,21.8,2.4,35.57,0.03
2069,0.601692913,24.86396243,394.8095852,15.87878788,22.4,88.8,41.79,0.02
2070,0.813,666.84428,2250.23224,3.374449339,14.2,1.8,49.15,0.27
2071,0.870517413,486.6723242,802.0956883,1.648122666,13.3,30.2,43.52,0.17
2074,0.9095,114.49,114.49,1,14.8,13.9,22.87,0.04
2075,1.0794,171.7274,3915.38472,22.8,18.5,6.5,49.13,0.04
2077,0.191979301,127.5725864,680.1378343,5.331379204,15.7,65.6,50.1,0.92
2078,0.305751295,262.3536407,126.1952544,0.481012019,11.6,13.1,42.83,0.75
2080,1.544274194,1817.397334,782.9723229,0.430820662,10.4,15.9,44.02,0.2
2081,0.501006006,2170.762118,2084.214952,0.960130516,14,16.1,28.92,2.32
2082,0.9324,681.54296,42.93184,0.062992126,9.3,0.1,14.41,0.22
2083,0.4815,22.898,134.52575,5.875,17.7,1.9,40.4,0.02
2084,0.5852,1109.45408,20904.15264,18.84183673,20.6,4.4,47.82,0.79
2089,0.538457944,318.5743979,18058.85219,56.68645161,23.1,301.1,68.43,0.29
2091,0.47403338,1040.143325,8613.453367,8.281025474,17.1,84.6,50.39,1.22
2092,0.4068,160.8894,1585.9098,9.857142857,16.8,102.6,67.39,0.28
2093,1.635044599,2745.168426,967.1835899,0.352322131,11.3,10.2,30.11,0.27
2095,1.223211889,2832.179225,21266.20522,7.508778056,17.7,70,51.68,0.5
2096,0.626101382,977.9727355,5582.142228,5.707871012,16.2,65.1,54.66,0.67
2097,0.578192534,1408.916622,10331.09564,7.332652254,17.8,68.3,45.67,1.13
2098,0.323820018,41.37371579,394.2757172,9.529618254,18,84.8,45.16,0.1
2099,0.405931034,173.2805606,425.7750917,2.457142857,14.6,35.2,40.67,0.28
2100,0.610013793,1028.553372,3633.541316,3.532671629,15.2,46.6,44.34,0.73
2102,0.532090395,948.4893701,2150.831747,2.267639274,14.7,33,46.06,0.9
2103,1.375702403,829.7039894,12759.60787,15.37850611,17.4,146.3,66.14,0.12
2104,0.7059,100.24866,2456.09217,24.5,23.3,4.4,44.23,0.06
2105,0.488967742,1016.108895,18450.99864,18.15848551,21,119.5,48.59,1.13
2106,0.67154213,460.0586734,186.6588185,0.405728289,12.1,9.7,21.41,0.27
2107,0.558711721,495.1199544,13378.55807,27.02084202,22.1,157.8,52.96,0.42
2108,0.773556582,286.2259119,1453.030484,5.07651622,16.3,56,45.13,0.13
2109,0.578360656,1319.968611,14846.65499,11.24773337,20.1,80.7,46.95,1.05
2110,1.693611111,1563.123878,305.8970725,0.195695989,11.3,5.8,17.43,0.15
2111,0.541,80.91157586,646.5305972,7.990582192,16.7,82.4,55.59,0.07
2112,1.24716763,344.4477931,126.6515821,0.367694567,12.5,8,19.36,0.06
2114,0.357412008,97.49827896,128.0866475,1.313732394,15.5,16.5,23.94,0.2
2115,0.868764331,391.5235184,198.2211415,0.50628157,11.5,13.9,37.88,0.14
2116,0.692623574,75.81856612,1152.256207,15.1975468,19.8,110.5,46.22,0.04
2117,0.119512195,8.817668055,33.3030934,3.776859504,16.1,43,40.76,0.16
2119,1.044328824,2491.008044,3849.143866,1.54521535,13.4,28.2,42.16,0.61
2120,0.589843342,132.5637509,681.1872678,5.138563622,16.1,57.8,51.51,0.1
2121,0.04733945,13.19713829,1684.502651,127.6415094,31.5,411.3,56.79,1.83
2122,0.0785,27.46385494,3028.099219,110.2576177,34.2,307.1,55.98,1.23
2123,0.625560976,215.6289066,313.3357549,1.453125,13.2,27.2,66.54,0.15
2124,0.352069409,351.6214027,930.4983353,2.646307444,15.5,33.4,37.79,0.74
2125,0.463,81.46022,62.16701,0.763157895,12.3,0.6,38.1,0.11
2127,0.5379,121.95171,3692.02824,30.2745098,20,7.7,51.91,0.12
2128,0.600632411,28.15080692,130.2444,4.626666667,19,36.8,29.28,0.02
2130,0.876806482,1017.141806,2252.769547,2.21480381,14.5,32.9,39.97,0.35
2133,0.639093407,160.5928383,683.4583791,4.255845942,17.1,42.3,37.77,0.1
2134,0.7245,128.547,364.2165,2.833333333,14.3,43.1,46.31,0.07
2135,0.015384615,0.018934911,0.085207101,4.5,18.1,36.8,31.55,0.02
2136,0.704098613,316.7322699,731.0557382,2.3081189,13.2,43.4,46.59,0.17
2137,0.630750507,247.1457685,533.1345095,2.157166245,14.6,31.5,39.17,0.16
2140,0.234338462,20.87311905,569.0376483,27.26174497,19.3,208.7,56.5,0.1
2142,1.031662198,2178.936943,1723.551,0.791005451,12.2,18.6,41.33,0.54
2143,0.7085,160.3935,564.3475,3.518518519,15.5,1.6,40.28,0.08
2145,0.06,2.425,18.3,7.546391753,18.9,60.2,40.59,0.18
2146,0.574025974,145.8038877,495.9952142,3.401796908,13.6,58.7,48.17,0.12
2147,0.537865613,14.1041666,1011.604949,71.72383721,30.6,245,46.7,0.01
2148,0.137016575,5.573395196,17.52686121,3.144736842,15.9,36.5,37.96,0.08
2150,0.431497418,169.0316787,2903.015692,17.17438834,20.2,119.5,49.19,0.24
2151,0.083908046,3.731496895,16.19328841,4.339622642,16.2,48,43.56,0.14
2153,0.35465288,173.3974939,2406.715307,13.87975831,18.1,122.4,50.68,0.37
2155,0.533305785,246.0834011,4028.530604,16.37059057,21,104.3,47.22,0.23
2156,0.506491459,267.8408637,474.1395764,1.770228672,13.9,28.9,39.94,0.27
2157,0.685899281,135.0091863,880.9379041,6.525021949,16.5,70.7,56.07,0.08
2158,0.506,825.24,5220.172,6.325641026,19,1.9,42.24,0.85
2161,0.6006,1532.52792,7837.66368,5.114206128,17.7,1.8,39.75,1.08
2162,0.5049,583.58637,145.36989,0.249097473,10.8,0.3,38.57,0.59
2163,0.5967,360.26451,2915.82504,8.093567251,16.6,3.2,61.12,0.26
2164,0.459,151.69032,663.64515,4.375,15.5,2,50.36,0.2
2165,0.3248,51.67104,701.86496,13.58333333,20.4,3.4,57.28,0.13
2171,0.733184979,470.3016756,215.04949,0.457258609,10.8,15.3,40.9,0.23
2172,0.439090909,216.3831541,431.7307569,1.99521427,13.6,34.6,42.61,0.3
2173,0.624265537,227.422468,1458.330144,6.412427746,15.1,86,50.49,0.16
2174,0.5379,74.12751,435.20022,5.870967742,16.3,2.4,53.31,0.07
2175,0.3426,91.29148,1496.52819,16.39285714,19.9,4.4,48.74,0.2
2176,0.500333007,3662.710037,116993.9037,31.94189617,27.3,138.2,47.78,3.89
2178,0.932383268,372.6710636,304.4091103,0.816830551,14.3,12.3,22.12,0.11
2180,0.7155,156.99501,141.06798,0.898550725,13.1,0.6,34.58,0.09
2182,0.77612462,60.24490096,690.3094728,11.45838838,20.8,75.7,41.2,0.03
2183,0.19338,14.0105568,201.2987352,14.36764706,20.2,100.2,47.19,0.1
2184,1.736011964,726.8258081,2118.659054,2.914947475,16.7,30.4,32.19,0.06
2185,0.816067864,125.3584488,800.3583902,6.384558824,18.6,52.4,36.85,0.05
2186,0.066987952,4.487385687,42.13935622,9.390625,17.8,85.6,50.06,0.29
2188,0.52,832.7,5238.5,6.290981146,17.5,60.4,41.31,0.81
2189,0.243,7.08588,47.2392,6.666666667,20,1.7,31.03,0.04
2190,0.392142857,213.1209184,208.0790816,0.976342835,13,19.3,39,0.37
2191,0.634318707,232.7911376,704.1303879,3.024730216,14.2,47.3,46.54,0.15
2194,0.960964912,2036.204636,50697.05615,24.89781983,20.9,162.6,54.48,0.59
2195,0.677668394,140.2344206,1253.304606,8.937211,20.2,62,37.81,0.08
2197,0.3927,418.57893,550.76175,1.315789474,13.8,0.9,39.59,0.78
2199,0.65443038,119.9496163,1799.539203,15.00245902,18.7,120.9,48.72,0.07
2200,0.566522911,71.06206726,167.9142843,2.362924282,14.6,33.9,42.48,0.06
2201,0.464,90.42432,251.89632,2.785714286,15.5,1.3,37.82,0.11
2202,0.7784,163.84208,1548.77136,9.452830189,17.2,3.5,45.89,0.07
2203,1.202268371,734.0287591,1747.353733,2.380497646,15.8,28.2,33.76,0.13
2204,0.3464,112.4934,939.31989,8.35,17.5,3,45.29,0.26
2205,0.34637931,66.36052319,200.3807967,3.019578313,15.8,36,40.66,0.15
2207,0.635083579,146.2738063,703.6956085,4.810810811,17.8,43.6,36.79,0.1
2208,0.4473,91.39333,1388.19058,15.18918919,18.6,5,50.2,0.13
2209,0.534220779,47.43354697,558.8264753,11.78125,19.5,87.7,44.39,0.04
2210,0.2886,212.85212,3289.95342,15.45652174,18.9,4.9,57.35,0.78
2211,0.242,4.68512,489.59504,104.5,35.8,11.1,48.8,0.02
2212,0.308031838,12.74486063,131.2439509,10.29779412,18.3,88,52.15,0.04
2213,0.504011544,15.35484801,762.5931914,49.66465257,27.4,187.3,44.89,0.02
2214,0.96096,261.3768192,71.7566976,0.274533518,11.9,6.9,18.44,0.08
2215,0.434323432,185.3918461,1373.914976,7.410870567,17,74.5,47.68,0.26
2216,0.772394366,849.2653564,74151.44307,87.31245483,26.7,358.8,54.48,0.38
2217,0.19874092,21.82140014,314.1550176,14.39664804,20.6,96.7,44.08,0.14
2218,0.206537786,19.6251383,779.4524381,39.7170418,22.7,219.2,49.8,0.13
2219,0.290059524,140.4559878,958.7782226,6.826182618,17.6,64.2,47.68,0.44
2221,0.288581818,608.5744555,7364.8651,12.10183082,20.1,88.7,51.58,1.93
2222,0.5889,166.21929,1110.18069,6.679012346,16.5,2.9,47.54,0.12
2223,0.2295,77.95197,823.76271,10.56756757,19.2,3.2,46.61,0.33
2224,0.320790123,141.2055577,3236.470538,22.9202773,20.3,157.7,56.74,0.37
2227,0.798374558,139.75907,207.8575673,1.487256372,13.6,25.7,38.49,0.06
2228,0.403865031,72.92297038,293.4373781,4.02393617,15.5,49.9,43.45,0.12
2229,0.38841629,62.0241846,470.7649065,7.590021692,20,53.4,33.86,0.11
2231,0.638928939,1043.067495,10923.34394,10.47232704,18.7,86.3,46.88,0.68
2232,0.417574819,1495.10105,29625.04915,19.81474707,24.4,100.8,46.44,2.24
2233,0.466331361,63.0695774,597.17658,9.468536252,17.7,86,46.44,0.08
